carat,cut,color,clarity,depth,table,x,y,z,price
0.54,Ideal,G,VVS1,61.9,54.0,5.23,5.25,3.24,2041
0.54,Ideal,G,VVS1,61.7,56.0,5.24,5.26,3.24,2041
0.61,Ideal,G,VS1,61.8,56.0,5.43,5.48,3.37,2041
0.58,Ideal,E,VS1,62.2,55.0,5.38,5.42,3.36,2041
0.7,Very Good,J,VVS1,63.3,55.0,5.63,5.68,3.58,2042
0.7,Very Good,H,VS2,61.8,58.0,5.66,5.73,3.52,2042
0.74,Very Good,F,SI2,63.2,58.0,5.75,5.71,3.62,2042
0.58,Very Good,F,VS1,62.4,55.0,5.33,5.34,3.33,2046
0.58,Ideal,E,VS1,61.8,57.0,5.33,5.35,3.3,2046
0.98,Premium,H,I1,59.6,60.0,6.61,6.48,3.89,2046
0.71,Ideal,J,VS2,61.5,59.0,5.71,5.74,3.52,2047
0.7,Ideal,J,SI2,61.6,57.0,5.73,5.69,3.52,2047
0.7,Very Good,H,SI1,62.0,60.0,5.65,5.7,3.52,2048
0.36,Ideal,D,SI2,62.0,56.0,4.56,4.6,2.84,537
0.34,Premium,H,VS2,61.3,60.0,4.47,4.53,2.76,537
0.34,Very Good,H,VS2,61.9,60.0,4.42,4.46,2.75,537
0.24,Very Good,F,VVS2,61.4,57.0,4.03,4.06,2.48,538
0.53,Ideal,G,VVS2,61.7,56.0,5.23,5.2,3.22,2051
0.62,Ideal,H,VVS2,62.0,56.0,5.46,5.48,3.39,2052
0.5,Ideal,F,VVS2,62.0,55.0,5.1,5.12,3.17,2052
0.59,Good,J,IF,63.7,59.0,5.3,5.28,3.37,2053
0.51,Very Good,F,VVS2,60.8,56.0,5.18,5.21,3.16,2054
0.71,Fair,G,SI2,64.8,58.0,5.6,5.57,3.62,2055
0.51,Ideal,D,VS2,62.5,56.0,5.13,5.11,3.2,2056
0.7,Very Good,I,SI1,59.4,62.0,5.77,5.82,3.44,2058
0.72,Premium,F,SI2,61.7,58.0,5.73,5.78,3.55,2058
0.56,Ideal,G,VVS2,60.7,56.0,5.32,5.33,3.23,2058
0.74,Good,J,SI1,59.9,64.0,5.82,5.86,3.5,2058
0.64,Very Good,H,VVS2,60.0,59.0,5.59,5.65,3.37,2060
0.51,Premium,E,VVS2,61.0,61.0,5.17,5.13,3.14,2060
0.71,Very Good,J,VS1,62.4,58.0,5.67,5.7,3.55,2061
0.6,Ideal,E,VS2,62.0,57.0,5.41,5.42,3.36,2061
0.7,Good,F,SI2,62.2,59.0,5.62,5.64,3.5,2062
0.72,Good,J,VS1,63.7,54.0,5.71,5.68,3.63,2062
0.64,Good,F,VS2,59.3,60.7,5.59,5.66,3.34,2063
0.52,Ideal,G,VVS1,60.7,55.0,5.19,5.29,3.18,2065
0.5,Good,D,VVS2,57.8,62.0,5.23,5.28,3.04,2065
0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,2065
0.62,Premium,F,VS2,61.4,59.0,5.5,5.47,3.37,2065
0.72,Very Good,J,VS1,62.8,58.0,5.71,5.73,3.59,2066
0.7,Good,H,SI1,63.4,61.0,5.58,5.62,3.55,2066
0.7,Good,H,SI1,63.8,58.0,5.59,5.66,3.59,2066
0.56,Ideal,D,VS2,61.1,56.0,5.33,5.3,3.25,2066
0.56,Premium,D,VS2,61.1,58.0,5.34,5.3,3.25,2066
0.51,Ideal,D,VS1,61.6,57.0,5.16,5.13,3.17,2066
0.96,Fair,G,I1,64.5,60.0,6.16,6.11,3.96,2068
0.57,Premium,E,VS2,61.9,60.0,5.35,5.31,3.3,2069
0.5,Ideal,G,VVS1,62.7,57.0,5.1,5.07,3.19,2070
0.69,Fair,G,VS1,57.8,66.0,5.9,5.84,3.39,2070
0.71,Very Good,G,SI1,64.2,56.0,5.6,5.65,3.61,2072
0.7,Very Good,G,SI1,60.7,58.0,5.7,5.73,3.47,2074
0.7,Premium,H,VS2,62.2,58.0,5.69,5.72,3.55,2074
0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2074
0.72,Premium,I,VVS2,62.0,56.0,5.75,5.73,3.56,2074
0.71,Very Good,H,SI1,62.4,58.0,5.67,5.7,3.55,2076
0.72,Ideal,G,SI2,62.5,57.0,5.71,5.75,3.58,2079
0.55,Ideal,E,VS1,61.7,55.0,5.29,5.27,3.26,2079
0.7,Good,H,VS2,63.8,60.0,5.59,5.51,3.54,2083
0.7,Ideal,I,SI1,59.9,59.0,5.75,5.8,3.46,2083
0.7,Ideal,I,SI1,60.8,59.0,5.74,5.78,3.5,2083
0.7,Ideal,I,SI1,62.1,58.0,5.68,5.72,3.54,2083
0.82,Premium,J,SI1,62.2,58.0,5.98,5.94,3.71,2083
0.56,Ideal,E,VS1,61.2,56.0,5.3,5.34,3.26,2085
0.47,Ideal,D,VS1,60.5,57.0,5.04,5.07,3.06,2086
0.71,Very Good,F,SI1,63.0,56.0,5.65,5.72,3.58,2088
0.62,Fair,F,VVS2,57.1,60.0,5.65,5.7,3.24,2088
0.77,Premium,I,SI1,60.4,58.0,5.96,5.99,3.61,2089
0.6,Ideal,E,SI1,62.3,55.0,5.45,5.4,3.38,2090
0.54,Ideal,G,VVS2,61.4,55.0,5.3,5.22,3.23,2090
0.7,Very Good,F,SI2,62.8,56.0,5.64,5.69,3.56,2092
0.52,Ideal,F,VVS2,61.5,55.0,5.17,5.21,3.19,2092
0.7,Good,E,SI2,59.7,63.0,5.71,5.78,3.43,2092
0.33,Ideal,H,VS2,61.0,55.0,4.49,4.52,2.75,539
0.3,Ideal,H,VS1,62.2,54.0,4.29,4.33,2.68,539
0.39,Ideal,J,SI1,62.6,53.0,4.68,4.71,2.94,539
0.32,Ideal,I,VVS2,61.7,56.0,4.4,4.42,2.72,540
0.35,Ideal,J,VVS1,62.1,53.0,4.53,4.55,2.82,540
0.32,Ideal,G,SI2,63.0,56.0,4.35,4.32,2.73,540
0.32,Ideal,G,SI2,62.5,55.0,4.4,4.37,2.74,540
0.79,Good,I,SI1,63.9,55.0,5.85,5.8,3.72,2095
0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,2095
0.71,Good,H,SI1,63.5,57.0,5.63,5.67,3.59,2096
0.71,Premium,H,SI1,62.1,58.0,5.72,5.75,3.56,2096
0.61,Very Good,D,VS1,62.4,57.0,5.44,5.46,3.4,2096
0.71,Premium,E,SI2,60.4,61.0,5.79,5.77,3.49,2096
0.56,Ideal,F,VS1,62.1,56.0,5.32,5.28,3.29,2097
0.57,Ideal,D,VS2,61.7,56.0,5.3,5.37,3.29,2099
0.56,Very Good,E,VVS2,62.6,57.0,5.25,5.23,3.28,2100
0.54,Premium,D,VS1,61.1,58.0,5.3,5.24,3.22,2100
0.7,Fair,H,VS1,62.0,73.0,5.65,5.54,3.47,2100
0.66,Good,G,VS2,58.1,59.9,5.68,5.72,3.31,2101
0.55,Very Good,F,VVS2,63.1,56.0,5.19,5.23,3.29,2102
0.7,Very Good,D,SI2,63.7,58.0,5.56,5.62,3.56,2104
0.6,Premium,G,VVS2,59.7,60.0,5.55,5.5,3.3,2105
0.7,Very Good,H,SI1,63.5,57.0,5.59,5.66,3.59,2106
0.7,Very Good,G,SI1,61.8,56.0,5.7,5.76,3.54,2106
0.7,Very Good,G,SI1,62.5,57.0,5.63,5.7,3.54,2106
0.63,Ideal,D,VS2,61.1,55.0,5.6,5.56,3.41,2106
0.55,Ideal,E,VS1,61.2,57.0,5.3,5.28,3.24,2107
0.7,Very Good,H,SI1,61.5,57.0,5.64,5.68,3.48,2107
0.51,Ideal,G,VVS1,61.0,57.0,5.17,5.16,3.15,2111
0.71,Very Good,I,VS2,59.5,57.0,5.85,5.88,3.49,2111
0.51,Ideal,G,VVS1,62.3,55.0,5.14,5.1,3.19,2111
0.72,Ideal,H,SI2,61.4,55.0,5.81,5.78,3.56,2112
0.47,Ideal,F,VVS1,61.6,56.0,5.0,5.02,3.09,2113
0.5,Very Good,D,VVS2,61.7,59.0,5.02,5.09,3.12,2115
0.54,Very Good,F,VVS2,63.2,54.0,5.2,5.18,3.28,2115
0.61,Ideal,E,VS2,59.7,57.0,5.57,5.52,3.31,2115
0.52,Ideal,E,VVS2,62.3,57.0,5.12,5.15,3.2,2116
0.55,Ideal,G,VVS1,62.6,56.0,5.24,5.27,3.29,2116
0.58,Ideal,F,VS1,60.6,55.0,5.41,5.48,3.3,2117
0.56,Ideal,E,VS1,61.1,56.0,5.34,5.29,3.25,2117
0.7,Very Good,G,SI2,63.2,57.0,5.7,5.66,3.59,2117
0.7,Fair,G,SI2,65.2,56.0,5.63,5.54,3.64,2117
0.56,Ideal,F,VVS2,61.0,56.0,5.33,5.35,3.26,2119
0.61,Good,F,VS1,60.6,60.3,5.46,5.51,3.32,2120
0.75,Premium,I,SI1,62.5,58.0,5.77,5.82,3.62,2122
0.71,Very Good,E,SI2,62.1,57.0,5.71,5.76,3.56,2123
0.6,Premium,E,VS2,59.3,60.0,5.51,5.46,3.25,2124
0.72,Fair,E,SI2,68.4,64.0,5.38,5.32,3.66,2125
0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,2126
0.71,Premium,I,VS2,62.7,59.0,5.66,5.69,3.56,2127
0.77,Very Good,H,SI2,63.6,58.0,5.77,5.81,3.68,2129
0.55,Ideal,G,VVS2,62.0,57.0,5.26,5.22,3.25,2129
0.6,Ideal,G,VS1,61.6,56.0,5.44,5.47,3.36,2131
0.62,Good,F,VVS2,59.9,62.0,5.51,5.53,3.3,2131
0.74,Premium,G,SI1,58.3,58.0,5.97,5.93,3.47,2131
0.56,Ideal,H,IF,61.3,56.0,5.32,5.35,3.27,2135
0.72,Very Good,J,VS1,62.3,57.0,5.73,5.77,3.58,2136
0.7,Very Good,I,SI1,62.2,58.0,5.63,5.66,3.51,2136
0.53,Ideal,G,IF,62.7,56.0,5.23,5.13,3.25,2137
0.7,Good,H,VS2,64.5,57.0,5.53,5.57,3.58,2137
0.32,Premium,I,SI1,61.1,59.0,4.42,4.38,2.69,540
0.32,Premium,G,SI2,62.3,58.0,4.42,4.37,2.74,540
0.32,Very Good,G,SI2,63.4,55.0,4.35,4.32,2.75,540
0.3,Premium,H,SI1,61.3,58.0,4.33,4.29,2.64,540
0.3,Premium,H,SI1,59.5,62.0,4.35,4.32,2.58,540
0.6,Premium,F,VS1,59.4,58.0,5.52,5.45,3.26,2142
0.9,Good,F,I1,64.3,58.0,6.09,6.05,3.9,2143
0.53,Ideal,E,VS1,60.1,57.0,5.25,5.31,3.17,2143
0.52,Fair,F,IF,64.6,58.0,5.04,5.17,3.3,2144
0.51,Ideal,D,VVS2,62.0,55.0,5.13,5.16,3.19,2145
0.5,Ideal,F,VVS1,62.6,53.1,5.08,5.11,3.19,2145
0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2147
0.53,Premium,D,VS1,60.0,61.0,5.3,5.26,3.17,2147
0.61,Ideal,D,VS2,61.0,57.0,5.45,5.47,3.33,2147
0.6,Ideal,G,VS1,61.2,56.0,5.43,5.47,3.33,2147
0.6,Ideal,G,VS1,62.5,56.0,5.37,5.41,3.36,2147
0.71,Premium,G,SI2,60.6,59.0,5.78,5.74,3.49,2147
0.53,Premium,D,VS1,59.2,60.0,5.37,5.31,3.16,2147
0.72,Premium,I,SI1,61.5,59.0,5.73,5.78,3.54,2148
0.63,Very Good,F,VS1,59.2,57.0,5.56,5.66,3.32,2149
0.71,Fair,F,SI1,57.0,62.0,5.84,5.87,3.34,2149
0.72,Ideal,J,VVS2,61.5,57.0,5.74,5.77,3.54,2150
0.7,Premium,G,SI1,63.0,59.0,5.64,5.6,3.54,2150
0.7,Good,G,SI1,63.7,60.0,5.57,5.51,3.53,2150
0.53,Ideal,G,VVS1,61.6,57.0,5.2,5.22,3.21,2153
0.52,Premium,G,VVS1,59.2,58.0,5.31,5.28,3.14,2153
0.53,Ideal,H,VVS1,61.1,57.0,5.22,5.25,3.2,2154
0.7,Premium,H,SI1,61.3,58.0,5.71,5.74,3.51,2155
0.72,Premium,D,SI2,61.3,59.0,5.79,5.76,3.54,2155
0.63,Very Good,G,VS1,63.1,58.0,5.42,5.46,3.43,2157
0.56,Ideal,H,IF,60.4,57.0,5.35,5.39,3.24,2157
0.59,Ideal,G,VS2,61.7,55.0,5.38,5.41,3.33,2159
0.5,Premium,F,VVS2,63.0,57.0,5.05,5.01,3.17,2160
0.71,Ideal,F,SI2,59.9,59.0,5.79,5.83,3.48,2161
0.78,Very Good,J,SI1,58.0,61.0,6.07,6.13,3.54,2164
0.75,Ideal,H,SI1,62.1,57.0,5.82,5.78,3.6,2165
0.5,Ideal,F,VVS1,61.0,57.0,5.13,5.16,3.14,2165
0.5,Ideal,F,VVS1,60.4,56.0,5.16,5.21,3.13,2165
0.7,Very Good,I,VS2,61.1,60.0,5.67,5.75,3.49,2166
0.61,Ideal,G,VS1,61.6,55.0,5.45,5.49,3.37,2166
0.61,Ideal,G,VS1,61.9,56.0,5.43,5.45,3.37,2167
0.7,Fair,D,SI2,64.5,60.0,5.53,5.47,3.55,2167
0.56,Premium,E,VS2,59.9,58.0,5.37,5.34,3.21,2167
0.82,Premium,J,SI1,61.2,58.0,5.99,6.04,3.68,2168
0.59,Ideal,G,VVS2,62.2,56.0,5.35,5.39,3.34,2169
0.71,Premium,F,SI2,62.1,60.0,5.68,5.62,3.51,2169
0.72,Very Good,G,SI1,63.6,56.0,5.69,5.72,3.63,2170
0.56,Ideal,D,VS1,62.6,59.0,5.24,5.31,3.3,2170
0.87,Premium,F,I1,59.1,58.0,6.25,6.21,3.68,2170
0.67,Premium,H,VVS2,60.6,61.0,5.65,5.61,3.41,2171
0.67,Very Good,F,VS2,63.2,60.0,5.55,5.5,3.49,2171
0.71,Ideal,F,SI2,62.2,56.0,5.76,5.7,3.56,2173
0.7,Very Good,G,SI1,62.1,56.0,5.64,5.67,3.51,2175
0.53,Ideal,F,VVS2,62.1,56.0,5.15,5.22,3.22,2175
0.7,Good,H,SI1,60.2,64.0,5.72,5.65,3.42,2176
0.7,Premium,G,SI2,61.1,60.0,5.67,5.62,3.45,2177
0.65,Very Good,G,VVS2,61.3,59.0,5.51,5.61,3.41,2178
0.66,Ideal,H,VS2,61.4,56.0,5.62,5.65,3.46,2178
0.71,Ideal,H,SI2,62.7,57.0,5.66,5.69,3.56,2178
0.71,Ideal,I,SI1,61.9,56.0,5.7,5.73,3.54,2178
0.7,Premium,F,SI1,62.6,55.0,5.65,4.5,3.0,2184
0.7,Ideal,H,SI1,61.2,56.0,5.69,5.74,3.5,2184
0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,2184
0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,2184
0.7,Very Good,E,SI1,59.1,63.0,5.89,5.81,3.46,2184
0.7,Premium,F,SI2,59.8,56.0,5.78,5.73,3.44,2184
0.71,Very Good,I,VS2,62.8,59.0,5.64,5.67,3.55,2185
0.58,Good,E,VS1,58.6,64.0,5.4,5.46,3.18,2185
0.7,Good,H,VS2,56.7,63.0,5.87,5.92,3.34,2187
0.3,Premium,E,SI2,61.7,61.0,4.33,4.29,2.66,540
0.33,Very Good,G,VS2,61.3,61.0,4.43,4.47,2.73,540
0.29,Very Good,G,VVS2,60.2,59.0,4.27,4.3,2.58,541
0.6,Ideal,G,VVS2,61.2,56.0,5.43,5.45,3.33,2190
0.71,Ideal,E,SI2,62.3,57.0,5.66,5.74,3.55,2190
0.74,Good,F,SI2,59.3,61.0,5.87,5.97,3.51,2190
0.7,Good,E,SI2,63.7,61.0,5.6,5.64,3.58,2192
0.58,Premium,E,VS2,59.6,59.0,5.43,5.38,3.22,2192
0.57,Ideal,F,VS1,61.0,56.0,5.36,5.4,3.28,2193
0.76,Fair,H,SI1,65.5,59.0,5.75,5.66,3.74,2193
0.74,Premium,I,VS1,62.9,57.0,5.79,5.76,3.63,2193
0.57,Ideal,H,IF,62.2,56.0,5.3,5.33,3.3,2195
0.7,Premium,F,SI1,62.3,58.0,5.67,5.72,3.55,2196
0.51,Ideal,G,VVS2,61.8,56.0,5.11,5.15,3.16,2197
0.54,Very Good,F,VVS2,60.2,59.0,5.27,5.3,3.18,2198
0.71,Premium,F,SI1,60.9,59.0,5.74,5.69,3.48,2198
0.71,Fair,D,SI2,64.6,60.0,5.62,5.59,3.62,2198
0.71,Fair,F,SI1,57.0,68.0,6.05,5.87,3.4,2198
0.7,Very Good,I,VS2,61.8,59.0,5.67,5.73,3.52,2200
0.74,Premium,H,SI1,60.9,60.0,5.81,5.75,3.52,2201
0.56,Ideal,G,VVS1,62.0,56.0,5.28,5.3,3.28,2202
0.51,Premium,F,VS2,61.1,58.0,5.19,5.16,3.16,2203
0.51,Ideal,F,VVS2,62.6,57.0,5.13,5.1,3.2,2203
0.51,Premium,D,VS1,60.0,58.0,5.19,5.14,3.1,2203
0.52,Very Good,F,VVS1,61.7,56.0,5.17,5.22,3.2,2205
0.76,Very Good,J,VS2,61.2,57.0,5.86,5.91,3.6,2206
0.72,Very Good,H,VS1,62.8,56.0,5.72,5.77,3.61,2206
1.01,Premium,H,I1,58.4,60.0,6.53,6.48,3.8,2206
0.74,Premium,G,SI2,60.1,58.0,5.89,5.86,3.53,2206
0.62,Ideal,G,VS1,60.7,55.0,5.55,5.59,3.38,2206
0.57,Ideal,G,VVS2,61.7,56.0,5.33,5.3,3.28,2206
0.71,Premium,H,SI1,62.5,60.0,5.75,5.68,3.57,2207
0.71,Fair,I,VS2,64.7,60.0,5.54,5.46,3.56,2208
0.51,Ideal,F,VVS1,60.9,57.0,5.16,5.21,3.16,2208
0.65,Ideal,H,VVS2,61.6,58.0,5.56,5.6,3.44,2210
0.5,Ideal,F,VVS2,61.3,59.0,5.05,5.1,3.11,2210
0.73,Ideal,G,SI2,61.8,56.0,5.76,5.8,3.57,2210
0.54,Ideal,H,IF,60.3,55.0,5.29,5.33,3.2,2210
0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,2211
0.66,Very Good,G,VVS2,60.5,59.0,5.67,5.72,3.44,2211
0.58,Ideal,D,VS1,61.8,56.0,5.34,5.37,3.31,2211
0.59,Very Good,E,VVS2,59.8,57.0,5.48,5.53,3.29,2214
0.6,Premium,D,VS2,59.6,59.0,5.53,5.47,3.28,2214
0.75,Premium,E,SI2,61.9,55.0,5.89,5.84,3.63,2214
0.64,Ideal,E,SI1,60.9,57.0,5.56,5.58,3.39,2215
0.71,Good,D,SI2,64.3,56.0,5.64,5.59,3.61,2215
0.71,Premium,G,SI1,62.8,61.0,5.64,5.59,3.53,2215
0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2215
0.52,Ideal,D,VVS2,59.9,57.0,5.21,5.28,3.14,2217
0.71,Very Good,J,VVS1,59.7,58.0,5.8,5.83,3.47,2218
0.72,Very Good,G,SI2,61.9,59.0,5.67,5.71,3.52,2218
0.7,Good,H,SI1,63.7,59.0,5.53,5.59,3.54,2218
0.71,Very Good,F,SI1,62.1,58.0,5.64,5.72,3.53,2221
0.64,Good,F,VS1,57.7,61.0,5.68,5.75,3.29,2222
0.68,Premium,E,SI1,62.0,59.0,5.67,5.65,3.51,2224
0.61,Ideal,E,VS2,61.7,56.0,5.46,5.43,3.36,2225
0.76,Premium,H,SI1,59.8,57.0,5.93,5.91,3.54,2227
0.7,Good,E,SI2,57.5,58.0,5.8,5.85,3.35,2229
0.7,Ideal,F,SI1,61.9,57.0,5.66,5.75,3.53,2230
0.56,Ideal,G,VS1,61.0,56.0,5.31,5.35,3.25,2230
0.7,Very Good,F,SI1,60.6,58.0,5.73,5.78,3.49,2231
0.82,Very Good,G,SI2,63.4,55.0,5.96,5.93,3.77,2232
0.73,Ideal,I,SI1,62.0,56.0,5.8,5.75,3.58,2234
0.7,Premium,F,SI2,59.6,58.0,5.79,5.72,3.43,2234
0.73,Premium,H,SI2,62.5,58.0,5.73,5.69,3.57,2234
0.54,Ideal,G,VVS1,62.2,56.0,5.22,5.2,3.24,2236
0.61,Ideal,H,VVS1,60.3,56.0,5.52,5.55,3.34,2237
0.74,Premium,G,SI2,62.7,60.0,5.78,5.73,3.61,2238
0.64,Ideal,E,VS2,62.0,55.0,5.52,5.55,3.43,2238
0.58,Premium,F,VVS2,62.6,56.0,5.37,5.27,3.33,2238
0.7,Very Good,E,SI1,62.6,58.0,5.66,5.68,3.55,2239
0.7,Good,E,SI1,61.9,58.0,5.63,5.67,3.5,2239
0.31,Very Good,G,VS1,60.4,59.0,4.37,4.41,2.65,542
0.31,Very Good,E,SI1,59.1,59.0,4.42,4.44,2.62,544
0.7,Good,E,SI2,57.8,61.0,5.89,5.85,3.39,2239
0.7,Premium,F,SI1,61.2,59.0,5.7,5.64,3.47,2239
0.65,Very Good,F,VS2,64.0,55.3,5.5,5.57,3.54,2241
0.72,Ideal,F,SI2,62.1,57.0,5.72,5.75,3.56,2241
0.83,Premium,J,SI2,59.1,60.0,6.13,6.12,3.62,2241
0.55,Ideal,F,VVS2,62.4,55.0,5.24,5.28,3.28,2242
0.67,Good,F,VS1,64.4,57.0,5.55,5.6,3.6,2244
0.52,Premium,H,VVS2,61.1,59.0,5.21,5.17,3.17,2246
0.71,Very Good,H,SI1,62.9,58.0,5.62,5.66,3.55,2246
0.77,Premium,F,SI2,61.6,58.0,5.9,5.88,3.63,2247
0.7,Very Good,F,VS2,61.1,62.0,5.64,5.69,3.46,2250
0.53,Ideal,E,VVS2,62.5,57.0,5.12,5.18,3.22,2250
0.6,Ideal,H,VS1,61.3,55.0,5.47,5.49,3.36,2250
0.75,Good,J,SI1,63.9,56.0,5.76,5.71,3.66,2250
0.7,Premium,H,VS2,61.0,59.0,5.72,5.65,3.47,2251
0.52,Ideal,F,VVS1,61.9,55.0,5.17,5.2,3.21,2251
0.52,Very Good,E,VVS2,61.2,58.0,5.17,5.19,3.17,2254
0.59,Very Good,D,VS1,62.6,58.0,5.34,5.39,3.36,2254
0.71,Ideal,I,SI1,61.4,56.0,5.73,5.77,3.53,2255
0.77,Ideal,J,VS2,62.5,57.0,5.8,5.91,3.66,2257
0.67,Good,D,SI1,63.8,57.0,5.53,5.48,3.51,2258
0.83,Very Good,G,SI2,63.1,61.0,5.96,5.92,3.75,2259
0.5,Very Good,G,VVS2,60.0,56.0,5.18,5.21,3.12,2260
0.62,Ideal,E,VS2,61.9,57.0,5.47,5.44,3.38,2260
0.73,Ideal,H,SI2,61.6,57.0,5.79,5.81,3.57,2260
0.74,Very Good,G,SI2,62.8,59.0,5.71,5.76,3.6,2262
0.71,Ideal,F,SI1,62.5,57.0,5.68,5.74,3.57,2262
0.77,Good,H,SI2,58.6,64.0,6.01,5.93,3.5,2262
0.7,Very Good,E,SI2,62.6,55.0,5.62,5.69,3.54,2263
0.71,Ideal,G,SI2,61.1,56.0,5.75,5.77,3.52,2264
0.77,Good,I,SI1,62.3,55.0,5.88,5.93,3.68,2264
0.78,Very Good,H,SI2,63.5,56.0,5.82,5.86,3.71,2265
0.72,Ideal,I,VS1,62.3,55.0,5.79,5.69,3.58,2265
0.7,Premium,G,SI2,58.0,60.0,5.91,5.88,3.42,2268
0.7,Good,I,VS2,57.5,62.0,5.81,5.78,3.33,2268
0.7,Premium,F,SI1,62.5,62.0,5.63,5.57,3.5,2268
0.6,Ideal,H,IF,61.9,56.0,5.4,5.45,3.36,2270
0.71,Ideal,I,VS2,62.1,57.0,5.72,5.64,3.53,2270
0.71,Good,I,VS2,64.3,63.0,5.63,5.56,3.6,2270
0.71,Premium,E,SI2,61.8,57.0,5.73,5.67,3.52,2271
0.7,Very Good,H,SI1,60.9,59.0,5.72,5.75,3.49,2273
0.7,Premium,E,SI2,62.1,59.0,5.65,5.63,3.5,2273
0.53,Ideal,F,VVS1,62.1,53.2,5.17,5.21,3.22,2273
0.7,Very Good,E,SI2,63.1,56.0,5.66,5.63,3.56,2273
0.71,Very Good,G,SI1,62.7,58.0,5.7,5.72,3.58,2274
0.7,Ideal,E,VS2,61.4,57.0,5.72,5.78,3.53,2274
0.7,Very Good,I,VS1,62.4,59.0,5.55,5.64,3.49,2274
0.7,Good,I,VS1,63.2,55.0,5.58,5.63,3.54,2274
0.48,Very Good,E,VVS1,60.6,56.0,5.13,5.06,3.09,2275
0.7,Very Good,E,SI1,61.3,61.0,5.66,5.7,3.48,2275
0.77,Ideal,G,SI2,61.2,57.0,5.94,5.98,3.65,2275
0.72,Good,H,SI1,63.7,59.0,5.63,5.68,3.6,2277
0.55,Premium,E,VS1,59.6,60.0,5.41,5.36,3.15,2277
0.77,Very Good,F,SI2,61.1,59.0,5.85,5.95,3.59,2278
0.61,Ideal,E,VS2,62.2,54.0,5.51,5.49,3.42,2278
0.85,Good,J,SI1,59.2,64.0,6.17,6.13,3.64,2278
0.73,Fair,H,VS2,65.9,55.0,5.68,5.64,3.74,2278
0.71,Very Good,D,SI2,61.8,63.0,5.73,5.67,3.52,2279
0.53,Very Good,E,VVS2,62.3,55.0,5.18,5.22,3.23,2280
0.77,Premium,F,SI2,62.2,58.0,5.9,5.85,3.66,2282
0.71,Premium,G,SI1,62.3,56.0,5.69,5.65,3.53,2283
0.5,Ideal,F,VVS2,61.8,53.0,5.13,5.18,3.19,2283
0.72,Very Good,D,SI1,62.9,58.0,5.7,5.72,3.59,2285
0.7,Premium,G,SI1,61.6,58.0,5.71,5.65,3.5,2285
0.7,Premium,G,SI1,61.6,61.0,5.7,5.63,3.49,2285
0.7,Ideal,H,SI2,60.4,58.0,5.82,5.77,3.5,2285
0.27,Premium,G,VS2,62.4,59.0,4.11,4.13,2.57,397
0.26,Very Good,H,VS1,62.0,56.0,4.08,4.11,2.54,399
0.25,Very Good,D,VS2,61.1,60.0,4.07,4.11,2.5,399
0.26,Very Good,F,SI1,61.4,56.0,4.13,4.16,2.54,401
0.3,Ideal,E,SI2,60.9,59.0,4.29,4.32,2.62,401
0.23,Very Good,D,VS2,61.6,58.0,3.96,3.99,2.45,402
0.23,Very Good,F,VS2,61.0,59.0,3.95,3.99,2.42,402
0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,402
0.23,Very Good,F,VS1,61.9,58.0,3.9,4.02,2.45,402
0.31,Good,E,SI1,63.6,57.0,4.28,4.3,2.73,544
0.31,Premium,E,VS2,60.5,60.0,4.34,4.39,2.64,544
0.31,Good,G,VS2,63.5,58.0,4.22,4.29,2.7,544
0.31,Good,E,SI1,63.2,59.0,4.28,4.33,2.72,544
0.31,Ideal,G,VS2,61.7,55.0,4.35,4.37,2.69,544
0.31,Very Good,E,SI1,62.7,58.0,4.31,4.33,2.71,544
0.31,Very Good,I,VVS2,61.6,59.0,4.31,4.33,2.66,544
0.34,Ideal,D,IF,62.1,57.0,4.46,4.52,2.79,2287
0.7,Ideal,I,SI1,62.6,54.0,5.63,5.71,3.55,2287
0.73,Very Good,I,VS1,62.4,56.0,5.72,5.76,3.58,2288
0.76,Ideal,H,SI2,63.0,56.0,5.81,5.84,3.67,2288
0.54,Ideal,G,IF,61.2,57.0,5.26,5.28,3.22,2289
0.51,Very Good,D,VVS2,63.1,58.0,5.1,5.07,3.21,2289
0.56,Premium,F,VVS2,59.5,61.0,5.36,5.33,3.18,2290
0.7,Very Good,I,VS1,61.4,57.0,5.72,5.74,3.52,2294
0.7,Ideal,H,SI1,62.5,55.0,5.69,5.71,3.56,2294
0.75,Premium,H,SI2,63.0,58.0,5.79,5.76,3.64,2295
0.79,Very Good,I,SI1,61.8,60.0,5.92,5.96,3.67,2296
0.72,Ideal,G,SI2,61.4,56.0,5.76,5.83,3.56,2297
0.58,Premium,E,VS1,62.2,58.0,5.35,5.3,3.31,2297
0.56,Ideal,F,VVS2,61.9,56.0,5.28,5.32,3.28,2298
